title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
"Make a more personal connection with Eye Contact, now generally available - Windows Blog",https://news.google.com/rss/articles/CBMiugFBVV95cUxOSy1KWVoxb0ltR0JGMVhoY1FyVDlCeGNIQmNoazhJVV9EWThYanRzN2l1OVpVV3pDQ2tld0NUVzlnN1dUNEpvX2hrMlhhM19lczN6ekhWRFhBd2xzLWlDbFlRWnpXU2hySWgtRno4VGFQR2xfLUlNYVJhOS1xT0NYX1k3LVZ0ZFlPdFU2Z0w0SDBWN0FxSUZZbUxOT1p2ZUJSOG9VLVp3MG5FS1F0NkhybDY3X0RzQTE3eHc?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxOSy1KWVoxb0ltR0JGMVhoY1FyVDlCeGNIQmNoazhJVV9EWThYanRzN2l1OVpVV3pDQ2tld0NUVzlnN1dUNEpvX2hrMlhhM19lczN6ekhWRFhBd2xzLWlDbFlRWnpXU2hySWgtRno4VGFQR2xfLUlNYVJhOS1xT0NYX1k3LVZ0ZFlPdFU2Z0w0SDBWN0FxSUZZbUxOT1p2ZUJSOG9VLVp3MG5FS1F0NkhybDY3X0RzQTE3eHc?oc=5,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,6602790976234049346,0,news.google.com,2020-08-19
Samsung and Microsoft Expand Strategic Partnership to Deliver Unified Experiences Across Mobile Devices - The Official Microsoft Blog,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPWUdWREV4NThFQnRyaVNVOVZFNElldW1mX2VNdDFCYndaUjI1cjQxSHZtM0RCaVJZZWNyNWFIVUFRby0yTUtNSUNVR3FUQ0pxMDRtczNyQXFPSTVDc0VmUFAtX3RZQXdyRDNCc2ZzQjk2d29mbnJUeTYweFFFQnM5WUdUNVRQQ0w3T3M4X1FXN3hKZEg5dlhoZGM0XzZDV0trOVNnMWZUdG9fYnl3Z0w0ckdnQlpURFYxZEtXT2dHWkY3TnRvX0t1TW1XVkIzd1ZLNFJKTWVPVURfdXZ0N1VZSGYyZ0ZJNVp1dUE?oc=5,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPWUdWREV4NThFQnRyaVNVOVZFNElldW1mX2VNdDFCYndaUjI1cjQxSHZtM0RCaVJZZWNyNWFIVUFRby0yTUtNSUNVR3FUQ0pxMDRtczNyQXFPSTVDc0VmUFAtX3RZQXdyRDNCc2ZzQjk2d29mbnJUeTYweFFFQnM5WUdUNVRQQ0w3T3M4X1FXN3hKZEg5dlhoZGM0XzZDV0trOVNnMWZUdG9fYnl3Z0w0ckdnQlpURFYxZEtXT2dHWkY3TnRvX0t1TW1XVkIzd1ZLNFJKTWVPVURfdXZ0N1VZSGYyZ0ZJNVp1dUE?oc=5,0,bullish,0.78,partnership,[],1.4,1,0,partnership,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,5549357803906731826,0,news.google.com,2020-08-19
"Perspective | My husband and I have been working from home, but he got the office. Here’s why it matters. - The Washington Post",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNcWNnbWp6YVNHTkVlV3Izbkd2VWgtNW53UjRPel9mZDZnUERlRzhDVUl1SldvRnR1anBuRlZLa0FwYTVjemlabmlsTDRYeDdESU9mck52eFVocThaYlc5LWVWQzZSTmpEMWJoQVJVdC04Mjd2WFh2amlWMno5cnFYSm5SbTZ5Q1R5TTR0TElrUm9SUFBMNElrRUdrbkx0VE53WVhpY1VOZG5tLXJYRnBnVWxlbmFSSEpJZXQyUVpvSFB0WldyXzdWZkw4YmdhcDlv?oc=5,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNcWNnbWp6YVNHTkVlV3Izbkd2VWgtNW53UjRPel9mZDZnUERlRzhDVUl1SldvRnR1anBuRlZLa0FwYTVjemlabmlsTDRYeDdESU9mck52eFVocThaYlc5LWVWQzZSTmpEMWJoQVJVdC04Mjd2WFh2amlWMno5cnFYSm5SbTZ5Q1R5TTR0TElrUm9SUFBMNElrRUdrbkx0VE53WVhpY1VOZG5tLXJYRnBnVWxlbmFSSEpJZXQyUVpvSFB0WldyXzdWZkw4YmdhcDlv?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,12835223979101702007,0,news.google.com,2020-08-25
"Bank Now, Play Later: Halo Infinite Meets Monster Energy Global Partnership - Xbox Wire",https://news.google.com/rss/articles/CBMieEFVX3lxTE1sTzVDUC1JY2hBaWZkYWtlTXg5anJOdzJkZ3ZKVzJVWFkwRVp2UUlrVWl2S3R1RnVaLXhaUjNjR2dOaWc5UWZrckU5Ti1Gdmg1UlBuSWVJTVdlR3ZJNk0tQUZPS0F5TlBKb0lUeG56ZnFUY09HVkRuSNIBfkFVX3lxTE5LSTQ0Z2FXWVNENG5qemgxREc5eTZocElvYnBJRjlDNjJhZzB5S3ZYYUlZUTBtV0tnby1WVlg4cno4bVRDLUZkMzZRbWhwUE1jalZlWVB2aHhsVXVFdUNQMFZKaEs4RERndk9jWVZ5UDVaN19STFlZeHR0OXpwdw?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE1sTzVDUC1JY2hBaWZkYWtlTXg5anJOdzJkZ3ZKVzJVWFkwRVp2UUlrVWl2S3R1RnVaLXhaUjNjR2dOaWc5UWZrckU5Ti1Gdmg1UlBuSWVJTVdlR3ZJNk0tQUZPS0F5TlBKb0lUeG56ZnFUY09HVkRuSNIBfkFVX3lxTE5LSTQ0Z2FXWVNENG5qemgxREc5eTZocElvYnBJRjlDNjJhZzB5S3ZYYUlZUTBtV0tnby1WVlg4cno4bVRDLUZkMzZRbWhwUE1jalZlWVB2aHhsVXVFdUNQMFZKaEs4RERndk9jWVZ5UDVaN19STFlZeHR0OXpwdw?oc=5,0,bullish,0.78,\b(partnership|strategic deal|big order|contract win)\b,[],1.4,1,0,partnership,ban,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,14546766986818643886,0,news.google.com,2020-08-30
Missing office rituals? Huddle in the kitchen for some novelty cake - The Guardian,https://news.google.com/rss/articles/CBMizgFBVV95cUxOUnZBRXhFZ0lNcjN4cHl4VGxaN2xfekVMMEY3Rk5TWmZ2bDd4djdWSmtpZlB1dnZJaGtmY0EtNEhhOE05UDhScnFhUnZ4NXZOUklyRVBZU2liWE1rVU5ZRDVrM0VtZG9nS1IzVVd5TlU5aFJuQVlmdmEtVmFRUkZRZ0s2VHZ5bXJPdFBrbk1PWFZfNGRVYWNETlRUaklKaEtzWFgxVVc5cl9vUTNfWHlveEEtcV9Wblo0d04zUDRXZ2dqSENHdE1fdENiYU01Zw?oc=5,https://news.google.com/rss/articles/CBMizgFBVV95cUxOUnZBRXhFZ0lNcjN4cHl4VGxaN2xfekVMMEY3Rk5TWmZ2bDd4djdWSmtpZlB1dnZJaGtmY0EtNEhhOE05UDhScnFhUnZ4NXZOUklyRVBZU2liWE1rVU5ZRDVrM0VtZG9nS1IzVVd5TlU5aFJuQVlmdmEtVmFRUkZRZ0s2VHZ5bXJPdFBrbk1PWFZfNGRVYWNETlRUaklKaEtzWFgxVVc5cl9vUTNfWHlveEEtcV9Wblo0d04zUDRXZ2dqSENHdE1fdENiYU01Zw?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,3677734987183641179,0,news.google.com,2020-09-12
bp and Microsoft form strategic partnership to drive digital energy ‎innovation and advance net zero goals - BP,https://news.google.com/rss/articles/CBMijwJBVV95cUxNUGdlc0VjUndpaTAxSkJiUkZ2SERHRS10eW5zRUYwX1lvcm1PNVExcEtFT3BIQUZ5VDVudkdJOVNLOFRMUnNrbk9ZVUhjZFU1YUNyb2REc3hnb1BGZ1VJOHFjaXhkZG81MjZ0b1lCWlRIM25kaTZlbFkxaU1LWmlnY3oxaW8wLVA3LWRXYU9zazZ2ck1CN2NibjFxYzdIUlhsczEweEFHT2w0a0dzcUZiUTFoNnFqTGJjLUpiSGhGQ2V1Z2ZLeXhGYnFFLThnWjNfWGM5NW5uM2N2T21ncjdoeVJZcTB5bnJDamZ5T05rOTB1blRYdk5DSkpjSndHNFhZb2plektiRjhyZkdFMGpn?oc=5,https://news.google.com/rss/articles/CBMijwJBVV95cUxNUGdlc0VjUndpaTAxSkJiUkZ2SERHRS10eW5zRUYwX1lvcm1PNVExcEtFT3BIQUZ5VDVudkdJOVNLOFRMUnNrbk9ZVUhjZFU1YUNyb2REc3hnb1BGZ1VJOHFjaXhkZG81MjZ0b1lCWlRIM25kaTZlbFkxaU1LWmlnY3oxaW8wLVA3LWRXYU9zazZ2ck1CN2NibjFxYzdIUlhsczEweEFHT2w0a0dzcUZiUTFoNnFqTGJjLUpiSGhGQ2V1Z2ZLeXhGYnFFLThnWjNfWGM5NW5uM2N2T21ncjdoeVJZcTB5bnJDamZ5T05rOTB1blRYdk5DSkpjSndHNFhZb2plektiRjhyZkdFMGpn?oc=5,0,bullish,0.78,partnership,[],1.4,1,0,partnership,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,14589144723561505914,0,news.google.com,2020-09-14
Cooling loss causes outage at Microsoft Azure's UK South region - Data Center Dynamics,https://news.google.com/rss/articles/CBMipgFBVV95cUxPdGczQlRkU3JQR1pPR3dCb0JpU1ZvczR6eUlTUFIzNHhsUlFfWjFtQ0QtSVZURHl0alk3MFBMVzVaWDZGXy1hVGZHYWRuZXFWN2htYkVFcTFkZkxtS182UmtMbEM2OExZc2xkTXpfTTVMM2J4TVFsV3hsNmExWjdQVzhMcEFLcUZJVUFXbkhueVFYMEZDZjhLbW1CSzRsMW1IZFY4WUd3?oc=5,https://news.google.com/rss/articles/CBMipgFBVV95cUxPdGczQlRkU3JQR1pPR3dCb0JpU1ZvczR6eUlTUFIzNHhsUlFfWjFtQ0QtSVZURHl0alk3MFBMVzVaWDZGXy1hVGZHYWRuZXFWN2htYkVFcTFkZkxtS182UmtMbEM2OExZc2xkTXpfTTVMM2J4TVFsV3hsNmExWjdQVzhMcEFLcUZJVUFXbkhueVFYMEZDZjhLbW1CSzRsMW1IZFY4WUd3?oc=5,0,bearish,0.78,outage,[],1.8,0,1,,outage,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,10906350496644506942,0,news.google.com,2020-09-14
Microsoft explains the cause of the recent Office 365 outage - BleepingComputer,https://news.google.com/rss/articles/CBMirgFBVV95cUxOamwyeWtTR2Fka3pxS0pWYTZudTA5Q2pjSTJRbm14Z3ZfZFhIcHk4MjJqRzFFZ3lMeVJFcnZzSjIyQ29ScU4zdFphUHpBckpDQVJrWGcxVkhQYlRqMmdCSzRqNlBXM0RQR1dlak5NU0pxNjREcTA2TC1JV3BfMlFUNUZXdGt6S2lObVl6dE1qRk1zZVZxYVdXVXlENDc3eExidnRnTkM4RE51RDNEbVHSAbMBQVVfeXFMUGdMS2FYTnN3cFN4V2pHQ2wwV2R1MjY4M0NHclhmNG81Z1hvOUc3WXlaSnNPdTFJVTdNQm0zVlAyOXhqcncwV051WUo0OXFrWUxiLVZsTXlTOWtxbWFqNThxTjBNOVJaY2J6M1dlSUsybXpobE0xYlN3NXNBamJYUFZMWVB3Sm5nbVo5Mko2cndvbjYwd3NJS2RYQU0teHRjNy1qM3JIS3d0U0xaQ1RSdUMybjQ?oc=5,https://news.google.com/rss/articles/CBMirgFBVV95cUxOamwyeWtTR2Fka3pxS0pWYTZudTA5Q2pjSTJRbm14Z3ZfZFhIcHk4MjJqRzFFZ3lMeVJFcnZzSjIyQ29ScU4zdFphUHpBckpDQVJrWGcxVkhQYlRqMmdCSzRqNlBXM0RQR1dlak5NU0pxNjREcTA2TC1JV3BfMlFUNUZXdGt6S2lObVl6dE1qRk1zZVZxYVdXVXlENDc3eExidnRnTkM4RE51RDNEbVHSAbMBQVVfeXFMUGdMS2FYTnN3cFN4V2pHQ2wwV2R1MjY4M0NHclhmNG81Z1hvOUc3WXlaSnNPdTFJVTdNQm0zVlAyOXhqcncwV051WUo0OXFrWUxiLVZsTXlTOWtxbWFqNThxTjBNOVJaY2J6M1dlSUsybXpobE0xYlN3NXNBamJYUFZMWVB3Sm5nbVo5Mko2cndvbjYwd3NJS2RYQU0teHRjNy1qM3JIS3d0U0xaQ1RSdUMybjQ?oc=5,0,bearish,0.78,outage,[],1.8,0,1,,outage,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3967065781271228210,0,news.google.com,2020-10-01
Lunar Surface Temperature and Emissivity Retrieval From Diviner Lunar Radiometer Experiment Sensor - AGU Publications,https://news.google.com/rss/articles/CBMieEFVX3lxTE02RUNRd2gyNmxOclFpcnJ1VXF3TWt0dlhPQzJCTmNqM3BTWTB0dEUxeWxxeXA0VWxQLUM2QzdySmlTVkdFSzJTREFKYl9nT1VpRVlLN0JxUHFpWnJLQUctTjdXQXNZclREVFlYYzVEMUhCZEJyajRDYg?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTE02RUNRd2gyNmxOclFpcnJ1VXF3TWt0dlhPQzJCTmNqM3BTWTB0dEUxeWxxeXA0VWxQLUM2QzdySmlTVkdFSzJTREFKYl9nT1VpRVlLN0JxUHFpWnJLQUctTjdXQXNZclREVFlYYzVEMUhCZEJyajRDYg?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,17147919294267899732,0,news.google.com,2020-10-03
"Ten New Titles, Critical Acclaim, and Exceptional Engagement Mark a Record Year for Xbox Game Studios - Xbox Wire",https://news.google.com/rss/articles/CBMigAFBVV95cUxPZTdIRUdfRW5YU05hN3c5Y0EtdWFYa2k3MHJpcFhxakF4T04zSTl1SHRZeGthZ3ZPMDlOc21fNUlrMm5OdmUyaFd6dXF6b2pjYTNfbndfaVJ6WmhQUmRzemdSNUVXZ2pGOVlOcVJUNGRveVItT2xhM2xwVzZBTndJM9IBhgFBVV95cUxPcjg2VmU2UkVsTXdrSkVrWlRYTzJNQ0ozRlQ5N3BYZ0JOQ1VzNVNwYVFqWTRkSDRKUW42aFh6WUg4TTViZkdpbDF3M2tiMnBwWkItbVhzQkxzc1llVUtBREdtZ3BJUFdtLVB5YlFHdkxtTnNmQWpSS0Q1SkVpdXlCSnBlNmNoUQ?oc=5,https://news.google.com/rss/articles/CBMigAFBVV95cUxPZTdIRUdfRW5YU05hN3c5Y0EtdWFYa2k3MHJpcFhxakF4T04zSTl1SHRZeGthZ3ZPMDlOc21fNUlrMm5OdmUyaFd6dXF6b2pjYTNfbndfaVJ6WmhQUmRzemdSNUVXZ2pGOVlOcVJUNGRveVItT2xhM2xwVzZBTndJM9IBhgFBVV95cUxPcjg2VmU2UkVsTXdrSkVrWlRYTzJNQ0ozRlQ5N3BYZ0JOQ1VzNVNwYVFqWTRkSDRKUW42aFh6WUg4TTViZkdpbDF3M2tiMnBwWkItbVhzQkxzc1llVUtBREdtZ3BJUFdtLVB5YlFHdkxtTnNmQWpSS0Q1SkVpdXlCSnBlNmNoUQ?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,12239491492836619962,0,news.google.com,2020-10-04
GameStop announces multiyear strategic partnership with Microsoft - Microsoft Source,https://news.google.com/rss/articles/CBMisAFBVV95cUxQTk1XODRJTFBFaTMtZ3hhSlVRU0VoM09namtxV05sQWc0N09aUF9SNjRsbVMzRHVxU25rU081cnUxVlR6NDUxVVdkLWtNLUJNRG1EdmFBVXJjLV83ODhqeWNIVnN3RTZ0SUFuMXVlWTZ1LVdoeWpjbjA5VHhOc0t6QUdsWmZsSG5wWUo1Ull1b2tpTnJ4Z0J3a3JSbWFOeWVQQWFCR05SZVJGMEZuZnVvMw?oc=5,https://news.google.com/rss/articles/CBMisAFBVV95cUxQTk1XODRJTFBFaTMtZ3hhSlVRU0VoM09namtxV05sQWc0N09aUF9SNjRsbVMzRHVxU25rU081cnUxVlR6NDUxVVdkLWtNLUJNRG1EdmFBVXJjLV83ODhqeWNIVnN3RTZ0SUFuMXVlWTZ1LVdoeWpjbjA5VHhOc0t6QUdsWmZsSG5wWUo1Ull1b2tpTnJ4Z0J3a3JSbWFOeWVQQWFCR05SZVJGMEZuZnVvMw?oc=5,0,bullish,0.78,partnership,[],1.4,1,0,partnership,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,4555082120345036090,0,news.google.com,2020-10-07
Recent fall Eurasian cooling linked to North Pacific sea surface temperatures and a strengthening Siberian high - Nature,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBHSjVzMzZneDlnMFR4WEczVTZIVUkxcmYtRmxkWFl0a3NxZUljZDF3UFVIT09uVVNxVFZjVEctNkxjRnhZNFVPVEg1NWxtaDUxYThud1hGaGtHZV9Gemxz?oc=5,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBHSjVzMzZneDlnMFR4WEczVTZIVUkxcmYtRmxkWFl0a3NxZUljZDF3UFVIT09uVVNxVFZjVEctNkxjRnhZNFVPVEg1NWxtaDUxYThud1hGaGtHZV9Gemxz?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3783327792045106257,0,news.google.com,2020-10-14
Op-ed: Trump says Dems want to ban windows. He couldn’t be more wrong. - The Architect’s Newspaper,https://news.google.com/rss/articles/CBMiowFBVV95cUxPU0xscUMtdkJPR2hENHBnQ2JWdGh1eG5GeGhZSk1ScExwdnN1OVFJNWtSUTFYbFV2TVlsUElCUVFJTEpaMlpsbk50bzVnaUt6NUI3aGlzU29iZHNxMHBSVkhMdno4V3ZVQ2ZkSUZsb0xWY1ZwS3o3ZkFiTGNuSTc1OE9hX1dfTVA1WktfSXZ2RHkxeXZJRTJNZjYtb0dwTzcxUklj?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxPU0xscUMtdkJPR2hENHBnQ2JWdGh1eG5GeGhZSk1ScExwdnN1OVFJNWtSUTFYbFV2TVlsUElCUVFJTEpaMlpsbk50bzVnaUt6NUI3aGlzU29iZHNxMHBSVkhMdno4V3ZVQ2ZkSUZsb0xWY1ZwS3o3ZkFiTGNuSTc1OE9hX1dfTVA1WktfSXZ2RHkxeXZJRTJNZjYtb0dwTzcxUklj?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,16051681889332053556,0,news.google.com,2020-10-22
Building smarter banking branches with digital twins - Microsoft,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPUjFfQW82UUZJMERpQjJfbWRxUEFvUnI4VnBIWkt3Vl9BTEZ5U1pnOERoLWdnTWo2Z1FPWmt2NmZPSGNHSU9oUUgyaHpSMzM0cFFyLTdrSEtSYnYzMUdYLUpRNXduQy1UWVJZVXNyRlZlQ0w3anVPd3pWcF83S252NTNHRGZLaVBUa0w2dW1YOVRHNmtSSTY1SWxiMDBLeHZrSjdscllmV084TXJsRllDNVptRldPT1p0bVRsTDJxd21oV2lkdHJhNWxiWmcxUHk3ZUpHZDB6MkdubU5VRFdZaHVKX0NEQQ?oc=5,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPUjFfQW82UUZJMERpQjJfbWRxUEFvUnI4VnBIWkt3Vl9BTEZ5U1pnOERoLWdnTWo2Z1FPWmt2NmZPSGNHSU9oUUgyaHpSMzM0cFFyLTdrSEtSYnYzMUdYLUpRNXduQy1UWVJZVXNyRlZlQ0w3anVPd3pWcF83S252NTNHRGZLaVBUa0w2dW1YOVRHNmtSSTY1SWxiMDBLeHZrSjdscllmV084TXJsRllDNVptRldPT1p0bVRsTDJxd21oV2lkdHJhNWxiWmcxUHk3ZUpHZDB6MkdubU5VRFdZaHVKX0NEQQ?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,1836816843637843903,0,news.google.com,2020-10-26
Ticket Central - University at Albany Great Danes - ualbanysports.com,https://news.google.com/rss/articles/CBMiakFVX3lxTFBfLUEweGhlX0EzN2RlaWVRQjZiSFhkcUJDalRzaFlUaWNnZll6VjhxN3VSY2VENFZaclVPTFk5am5tVWV2YkJ5XzZGRzdGS01sOW9ha1laa08waTlFbVAydWFMWU9ES0Y4TlE?oc=5,https://news.google.com/rss/articles/CBMiakFVX3lxTFBfLUEweGhlX0EzN2RlaWVRQjZiSFhkcUJDalRzaFlUaWNnZll6VjhxN3VSY2VENFZaclVPTFk5am5tVWV2YkJ5XzZGRzdGS01sOW9ha1laa08waTlFbVAydWFMWU9ES0Y4TlE?oc=5,0,bearish,0.55,ban,[],0.0,0,0,,ban,0.124,weak,conf=0.55; pen:low_relevance; novelty,-0.55,-1,gpt-4o-mini,13382762796442894056,0,news.google.com,2020-11-11
Connecting urban environments with IoT and Digital Twins - Microsoft Azure,https://news.google.com/rss/articles/CBMinAFBVV95cUxPdkZIaTNzc2w2ZlYzQkFmbnNFU1Z1UDd4V0daVEstTEpqdk1iTi1TZDduVkRacE9NOTdqczhTNjZYclpqNkVvSjd0ZGRWOXlsUzhwVk5xVWNzWU8xQzVEYmlrejZQOXE4NFBWU0wtSmZHTG5fMUNoNzVEOFllbmxkMm83cEl4TnBkaUdKTVA3TGNxbnJpTmN6Z3lxSjk?oc=5,https://news.google.com/rss/articles/CBMinAFBVV95cUxPdkZIaTNzc2w2ZlYzQkFmbnNFU1Z1UDd4V0daVEstTEpqdk1iTi1TZDduVkRacE9NOTdqczhTNjZYclpqNkVvSjd0ZGRWOXlsUzhwVk5xVWNzWU8xQzVEYmlrejZQOXE4NFBWU0wtSmZHTG5fMUNoNzVEOFllbmxkMm83cEl4TnBkaUdKTVA3TGNxbnJpTmN6Z3lxSjk?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4268569286114535358,0,news.google.com,2020-11-15
Fight against Chaos on Xbox Series X|S with Warhammer: Chaosbane - Xbox Wire,https://news.google.com/rss/articles/CBMimgFBVV95cUxPaGtMTGdTT2h5UWVfeF90U0Nya2RRSEl3c1ZTUFozQVc5QWdVZEVpTnNPWXczT0FyY2J6VW9ja2tZdlFHb0ZhWXJLb1paZ2RoQWQ2TENMeWt2MVFYTE9yazlUVmZEd3U4bHEwUC1ST3gzX1ZHc2tkN2tHdmVCLWhOcUpZamlJQ3UxeDlkX0VsYmhyR0R3Z1NNbmtn0gGfAUFVX3lxTE45ZzJMR0FwdmV2bk5CWTRHYVZqejJjakd0eUdKOUxUU0pKdmZlSU8tTUI0VTJ0WVVQTjJZdVhBRzU3Q1BmTG04cjRiV2FHNTVwZUgxTlliaTBSRjhhWVAyb1RLc3FGUVkyVk5MYzhMTnhjdFNVc0JwRUF4dW9aaEFLS0J4NEhKTjV1ZWIzUWY0VzE0X3ZXWGt5cXNCclgwTQ?oc=5,https://news.google.com/rss/articles/CBMimgFBVV95cUxPaGtMTGdTT2h5UWVfeF90U0Nya2RRSEl3c1ZTUFozQVc5QWdVZEVpTnNPWXczT0FyY2J6VW9ja2tZdlFHb0ZhWXJLb1paZ2RoQWQ2TENMeWt2MVFYTE9yazlUVmZEd3U4bHEwUC1ST3gzX1ZHc2tkN2tHdmVCLWhOcUpZamlJQ3UxeDlkX0VsYmhyR0R3Z1NNbmtn0gGfAUFVX3lxTE45ZzJMR0FwdmV2bk5CWTRHYVZqejJjakd0eUdKOUxUU0pKdmZlSU8tTUI0VTJ0WVVQTjJZdVhBRzU3Q1BmTG04cjRiV2FHNTVwZUgxTlliaTBSRjhhWVAyb1RLc3FGUVkyVk5MYzhMTnhjdFNVc0JwRUF4dW9aaEFLS0J4NEhKTjV1ZWIzUWY0VzE0X3ZXWGt5cXNCclgwTQ?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,10444809250000238498,0,news.google.com,2020-11-17
Why is the PS5 outperforming the ‘world’s most powerful console’? - The Verge,https://news.google.com/rss/articles/CBMihgFBVV95cUxQYnN1MVF0Q0VQc0xaYTlBSWQ5VnI2eFl3c3VXNWs1OFdnd2ZqUmZ1TVJVckdyTVg1MEtqcGJFV0ZRdTY1NzhTbjh5R0ppa1VaTEtrMHhtMkZCa0dOekJOM3M3WlRURFJWRnZsbFlhZnctaUZwNElXZEpPak83Y3hPcXhrZXNTZw?oc=5,https://news.google.com/rss/articles/CBMihgFBVV95cUxQYnN1MVF0Q0VQc0xaYTlBSWQ5VnI2eFl3c3VXNWs1OFdnd2ZqUmZ1TVJVckdyTVg1MEtqcGJFV0ZRdTY1NzhTbjh5R0ppa1VaTEtrMHhtMkZCa0dOekJOM3M3WlRURFJWRnZsbFlhZnctaUZwNElXZEpPak83Y3hPcXhrZXNTZw?oc=5,0,bullish,0.72,outperform,[],1.28,1,0,outperform,,0.295,weak,lex=0.64; conf=0.72; pen:low_relevance; novelty,0.72,1,gpt-4o-mini,4308687287237309271,0,news.google.com,2020-11-24
The importance of the surface roughness and running band area on the bottom of a stone for the curling phenomenon - Nature,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1SUGV1dnlFRUx4aU9TRjdkN1B2UGxvV1JpV3d4Yy1ZOFZKdURpOHF6LWRBZ05GcEJYOGZRZ09QX3RhV1UtSWgzQ2lFd0JvMlZuamc3clZMWHFUTF9Ha19n?oc=5,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1SUGV1dnlFRUx4aU9TRjdkN1B2UGxvV1JpV3d4Yy1ZOFZKdURpOHF6LWRBZ05GcEJYOGZRZ09QX3RhV1UtSWgzQ2lFd0JvMlZuamc3clZMWHFUTF9Ha19n?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4308177135270585943,0,news.google.com,2020-11-25
Research reveals how airflow inside a car may affect COVID-19 transmission risk - Brown University,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5GMEpQbHZRR3ZNN0RXMzN0UThpVnpEcVVpMFVsUl9xaG5IdXROOGtTNWQzMndES0Y2R2lyU3Bfd1dCai1JN0RYdnhMYVlaOGFObEwxQnU0ZE8?oc=5,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5GMEpQbHZRR3ZNN0RXMzN0UThpVnpEcVVpMFVsUl9xaG5IdXROOGtTNWQzMndES0Y2R2lyU3Bfd1dCai1JN0RYdnhMYVlaOGFObEwxQnU0ZE8?oc=5,0,bearish,0.55,miss,[],0.0,0,0,,miss,0.098,weak,conf=0.55; pen:low_relevance; pen:modal; novelty,-0.55,-1,gpt-4o-mini,7874277482972426889,0,news.google.com,2020-12-03
